person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,dti_ratio,taxa_juros_alta,loan_grade_num,cb_default_flag,home_MORTGAGE,home_OTHER,home_OWN,home_RENT,intent_DEBTCONSOLIDATION,intent_EDUCATION,intent_HOMEIMPROVEMENT,intent_MEDICAL,intent_PERSONAL,intent_VENTURE,loan_status_real,loan_status_pred,probabilidade_default,risco_categoria
27,45000,11.0,13000,8.94,0.29,6,0.2888888888888888,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.07314503336090625,Muito Baixo
23,69000,0.0,15000,14.96,0.22,2,0.217391304347826,1,4,0,1,0,0,0,0,0,1,0,0,0,1,1,0.9925649782971686,Muito Alto
24,85000,2.0,7500,13.99,0.09,2,0.088235294117647,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0.05675497956882478,Muito Baixo
23,56000,2.0,2400,8.9,0.04,3,0.0428571428571428,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.1115297054706576,Muito Baixo
23,49000,7.0,4000,13.99,0.08,4,0.0816326530612244,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0.18660399809758543,Muito Baixo
24,27600,8.0,7000,7.9,0.25,2,0.2536231884057971,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.001506443569936561,Muito Baixo
31,73000,1.0,20000,15.05,0.27,5,0.273972602739726,1,4,1,0,0,0,1,0,0,1,0,0,0,1,1,0.957255384285878,Muito Alto
37,85000,21.0,1200,8.9,0.01,13,0.0141176470588235,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0015816743894532766,Muito Baixo
30,46000,5.0,9000,7.29,0.2,5,0.1956521739130435,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0014953458168938951,Muito Baixo
27,43000,11.0,15000,7.51,0.35,5,0.3488372093023256,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0010565723409228975,Muito Baixo
26,71004,0.0,20000,13.36,0.28,2,0.2816742718720072,1,4,1,0,0,0,1,0,0,1,0,0,0,1,1,0.9299308674225657,Muito Alto
22,48000,7.0,10000,17.99,0.21,4,0.2083333333333333,1,5,1,0,0,0,1,1,0,0,0,0,0,1,1,0.994038739653301,Muito Alto
28,96000,3.0,28000,7.9,0.29,10,0.2916666666666667,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.03903780978482373,Muito Baixo
22,30004,6.0,6600,10.33,0.22,2,0.2199706705772563,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0.1412253645190602,Muito Baixo
35,44004,7.0,10000,11.36,0.23,7,0.2272520679938187,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0.2554425461849982,Baixo
25,57000,1.0,9500,12.53,0.17,4,0.1666666666666666,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0.23332809306499971,Baixo
31,78000,10.0,25000,10.75,0.32,8,0.3205128205128205,0,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0.9924565882325168,Muito Alto
25,59000,6.0,5100,8.32,0.09,3,0.0864406779661016,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.4113311272483598,Moderado
24,26400,4.0,8875,6.62,0.34,3,0.3361742424242424,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0.9913665784702311,Muito Alto
30,42000,8.0,8000,12.99,0.19,9,0.1904761904761904,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0018777864423506706,Muito Baixo
22,38004,0.0,4100,11.49,0.11,4,0.1078833806967687,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0.13939655368415146,Muito Baixo
30,73000,4.0,12000,14.26,0.16,5,0.1643835616438356,1,3,1,0,0,0,1,0,0,0,0,0,1,1,0,0.13117427505064808,Muito Baixo
29,92052,6.0,6500,7.49,0.07,9,0.0706122626341633,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.011098816806051138,Muito Baixo
26,31200,1.0,6400,7.51,0.21,3,0.2051282051282051,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.005558990729652298,Muito Baixo
21,60000,5.0,7800,9.99,0.13,2,0.13,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0.04197307319501222,Muito Baixo
23,32400,7.0,10000,8.49,0.31,3,0.3086419753086419,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0.9869578645787077,Muito Alto
21,43000,5.0,8500,15.58,0.2,2,0.1976744186046511,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0.4056524875765852,Moderado
24,64151,0.0,5000,11.86,0.08,4,0.0779411076990226,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0.09147619872374976,Muito Baixo
35,55000,4.0,8500,7.88,0.15,8,0.1545454545454545,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.02543554770824696,Muito Baixo
28,45000,3.0,2800,13.48,0.06,8,0.0622222222222222,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0.09762773916043782,Muito Baixo
41,140000,3.0,25000,13.8,0.18,12,0.1785714285714285,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0762547216839816,Muito Baixo
24,71000,8.0,20000,11.36,0.28,2,0.2816901408450704,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0.08706418163764199,Muito Baixo
22,62000,2.0,7500,13.87,0.12,3,0.1209677419354838,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0.20727232909043233,Baixo
21,20000,0.0,2000,7.49,0.1,3,0.1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.07056197319088602,Muito Baixo
23,95000,7.0,19000,7.51,0.2,4,0.2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.008972553794842304,Muito Baixo
36,42000,2.0,2000,15.62,0.05,13,0.0476190476190476,1,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0003897682589844736,Muito Baixo
24,60000,5.0,3400,15.31,0.06,2,0.0566666666666666,1,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0987018930491489,Muito Baixo
26,60000,3.0,20000,10.08,0.33,4,0.3333333333333333,0,2,0,0,0,0,1,0,0,1,0,0,0,1,1,0.9785038989215195,Muito Alto
22,60000,6.0,13000,9.99,0.22,4,0.2166666666666666,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0016161139861909004,Muito Baixo
50,36000,0.0,5000,10.37,0.14,16,0.1388888888888889,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0033181715328358735,Muito Baixo
28,266000,12.0,9000,5.42,0.03,10,0.0338345864661654,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.009236281475237926,Muito Baixo
25,28800,0.0,5000,8.9,0.17,4,0.1736111111111111,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.10785835066247099,Muito Baixo
33,110004,15.0,12000,10.99,0.11,7,0.1090869422930075,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0.039900564573136066,Muito Baixo
22,60000,7.0,14000,7.88,0.23,2,0.2333333333333333,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0012008209711523111,Muito Baixo
22,62000,2.0,13000,15.27,0.21,2,0.2096774193548387,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0.25575523788999943,Baixo
25,58000,5.0,10000,13.24,0.17,4,0.1724137931034483,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0.21495532937524883,Baixo
34,45000,1.0,3800,13.16,0.08,5,0.0844444444444444,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0.050950029214751655,Muito Baixo
24,30000,6.0,5000,12.69,0.17,4,0.1666666666666666,1,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0.44661876715592475,Moderado
26,59000,3.0,12000,15.31,0.2,4,0.2033898305084746,1,4,0,0,0,0,1,0,0,0,1,0,0,1,1,0.9877766155595108,Muito Alto
25,80000,9.0,2100,7.49,0.03,4,0.02625,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.029228739923366696,Muito Baixo
35,34000,1.0,1600,14.84,0.05,6,0.0470588235294117,1,4,1,0,0,0,1,0,0,0,0,0,1,1,1,0.9516852538097349,Muito Alto
36,55000,6.0,9000,13.48,0.16,16,0.1636363636363636,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0007761961152985908,Muito Baixo
28,42900,3.0,14000,11.14,0.33,5,0.3263403263403263,1,2,0,0,0,0,1,0,0,0,0,1,0,1,1,0.9942363280177126,Muito Alto
28,60000,6.0,4125,9.99,0.07,10,0.06875,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0.07971949519831008,Muito Baixo
30,228000,9.0,12800,15.33,0.06,8,0.0561403508771929,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0630884480865582,Muito Baixo
28,53000,12.0,1200,13.48,0.02,8,0.0226415094339622,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0.03083328339530305,Muito Baixo
25,85000,5.0,14400,8.49,0.17,2,0.1694117647058823,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.038472504283188214,Muito Baixo
25,100000,6.0,12000,9.91,0.12,4,0.12,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0009235687544089654,Muito Baixo
26,174000,8.0,12000,12.53,0.07,4,0.0689655172413793,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0.08914169474017328,Muito Baixo
27,42000,7.0,5000,5.42,0.12,5,0.119047619047619,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.07454385239716052,Muito Baixo
35,38000,5.0,5000,6.62,0.13,7,0.131578947368421,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.06562517060545121,Muito Baixo
24,120000,1.0,24000,12.69,0.2,4,0.2,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0.004250001138798427,Muito Baixo
26,80000,6.0,14000,10.99,0.17,2,0.175,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0.033038606020843284,Muito Baixo
30,18000,6.0,2200,10.99,0.12,6,0.1222222222222222,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0.3618044047044008,Baixo
27,68120,6.0,8000,10.0,0.12,5,0.1174398120963006,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0.09703039099217378,Muito Baixo
23,78000,2.0,25000,16.32,0.32,3,0.3205128205128205,1,4,1,0,0,0,1,0,0,0,0,0,1,1,1,0.9983301303568608,Muito Alto
27,37273,4.0,8500,10.0,0.23,10,0.2280471118504011,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0.13578656576760464,Muito Baixo
21,26000,5.0,6000,7.49,0.23,2,0.2307692307692307,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.09539295239800068,Muito Baixo
25,67200,6.0,3250,11.49,0.05,2,0.0483630952380952,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0.10875179401079967,Muito Baixo
27,33600,4.0,3200,11.99,0.1,9,0.0952380952380952,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0.3278841285875643,Baixo
27,84000,0.0,16000,12.21,0.19,10,0.1904761904761904,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0.05180118489067692,Muito Baixo
24,65000,3.0,7000,13.61,0.11,3,0.1076923076923077,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0.08452208642114081,Muito Baixo
21,71688,2.0,7500,13.17,0.1,4,0.1046200200870438,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0.07684072146664646,Muito Baixo
35,27204,16.0,1800,7.74,0.07,7,0.0661667401852668,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0873431374881985,Muito Baixo
33,98004,2.0,4000,10.99,0.04,9,0.0408146606260968,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0007332967144625237,Muito Baixo
21,98000,5.0,6000,10.59,0.06,4,0.0612244897959183,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0.04373536109325563,Muito Baixo
26,92500,3.0,12000,11.71,0.13,4,0.1297297297297297,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0.03494393259822823,Muito Baixo
33,44000,2.0,7000,12.99,0.16,8,0.1590909090909091,1,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0.22485586246918962,Baixo
29,26004,0.0,6500,11.91,0.25,10,0.249961544377788,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0.11974217578545829,Muito Baixo
23,32000,0.0,8500,13.16,0.27,4,0.265625,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0.2138863918993212,Baixo
25,115000,3.0,19000,13.49,0.17,4,0.1652173913043478,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0.05683650379295651,Muito Baixo
26,125000,5.0,7400,12.53,0.06,2,0.0592,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0.040670838870496245,Muito Baixo
35,158000,14.0,10000,9.63,0.06,10,0.0632911392405063,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0.00033427175971150434,Muito Baixo
33,37500,3.0,6500,15.33,0.17,7,0.1733333333333333,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0.21508969525126256,Baixo
23,57744,7.0,2500,10.37,0.04,2,0.0432945414242172,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0.11324856565542091,Muito Baixo
21,120000,4.0,10000,9.99,0.08,3,0.0833333333333333,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0.04186240345983496,Muito Baixo
23,57600,3.0,10000,15.58,0.17,4,0.1736111111111111,1,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0.28259613795875144,Baixo
42,120000,0.0,9250,11.86,0.08,13,0.0770833333333333,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0.09659269855268601,Muito Baixo
24,37000,0.0,8500,12.53,0.23,2,0.2297297297297297,1,3,1,1,0,0,0,0,0,0,1,0,0,1,0,0.13244602390365603,Muito Baixo
22,30000,2.0,13000,13.11,0.43,3,0.4333333333333333,1,3,0,0,0,0,1,0,1,0,0,0,0,1,1,0.9956431426378596,Muito Alto
39,50000,1.0,8000,7.68,0.16,11,0.16,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.012320564367333196,Muito Baixo
32,150000,16.0,16000,6.03,0.11,10,0.1066666666666666,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.001502173780791901,Muito Baixo
27,115000,2.0,1000,5.99,0.01,8,0.008695652173913,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0015268260423632577,Muito Baixo
33,120000,1.0,9150,13.99,0.08,5,0.07625,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0.10422926020064423,Muito Baixo
26,43200,5.0,3200,14.35,0.07,4,0.074074074074074,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0.13334426561553947,Muito Baixo
37,27000,4.0,5500,10.99,0.2,12,0.2037037037037037,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0.02579381045146896,Muito Baixo
32,27000,2.0,6000,12.73,0.22,10,0.2222222222222222,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0.07104590213019223,Muito Baixo
23,85000,1.0,21400,13.49,0.25,4,0.2517647058823529,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0.047555098011486885,Muito Baixo
29,47000,1.0,5000,9.76,0.11,10,0.1063829787234042,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0946568163032172,Muito Baixo
32,120000,3.0,8000,8.9,0.07,6,0.0666666666666666,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.011097869005017724,Muito Baixo
27,65000,4.0,28000,7.9,0.43,6,0.4307692307692308,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0.9921273234597388,Muito Alto
22,29004,6.0,2500,6.91,0.09,3,0.0861950075851606,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.19146095434853302,Muito Baixo
22,39300,6.0,7000,9.62,0.18,4,0.178117048346056,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0.20567655953841268,Baixo
23,58500,2.0,3000,9.88,0.05,2,0.0512820512820512,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0.13907588570683246,Muito Baixo
30,38220,1.0,9775,7.49,0.26,10,0.2557561486132915,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.03583499640309483,Muito Baixo
23,72000,4.0,10000,13.85,0.14,3,0.1388888888888889,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0.19661091944736775,Muito Baixo
23,39996,5.0,10000,7.51,0.25,3,0.25002500250025,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.032623675299699756,Muito Baixo
23,45000,1.0,17625,8.9,0.39,4,0.3916666666666666,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0.9821802650999382,Muito Alto
29,92000,4.0,14000,6.03,0.15,8,0.1521739130434782,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.005723528676018815,Muito Baixo
28,75500,12.0,3500,14.91,0.05,9,0.0463576158940397,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0.1722491286045615,Muito Baixo
30,55000,6.0,17000,10.99,0.31,9,0.3090909090909091,0,2,0,0,0,0,1,0,1,0,0,0,0,1,1,0.9834320670954718,Muito Alto
23,8628,4.0,1400,7.49,0.16,2,0.1622624014835419,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0.9994317018496475,Muito Alto
21,21000,6.0,6500,11.89,0.31,4,0.3095238095238095,1,2,0,0,0,0,1,0,1,0,0,0,0,1,1,0.9636851039845705,Muito Alto
47,55250,9.0,25000,15.31,0.38,13,0.4524886877828054,1,4,1,0,0,0,1,0,0,0,1,0,0,1,1,0.9998698037677383,Muito Alto
26,48000,1.0,15000,18.64,0.31,3,0.3125,1,5,0,0,0,0,1,0,1,0,0,0,0,1,1,0.9977617436376125,Muito Alto
24,54000,1.0,1500,5.42,0.03,3,0.0277777777777777,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.02603399900680836,Muito Baixo
23,53000,6.0,6000,10.65,0.11,3,0.1132075471698113,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0.09774747705697791,Muito Baixo
37,72000,9.0,1600,13.92,0.02,16,0.0222222222222222,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0.08059723492501712,Muito Baixo
24,24000,1.0,8500,7.9,0.35,3,0.3541666666666667,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0.9926311610184599,Muito Alto
34,47300,3.0,12000,7.88,0.25,8,0.2536997885835095,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.06107132385074806,Muito Baixo
23,30000,0.0,8400,14.65,0.28,3,0.28,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0.45260057464691117,Moderado
29,69000,6.0,18000,12.61,0.26,9,0.2608695652173913,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0.3614568679108846,Baixo
30,120000,12.0,6000,5.42,0.05,9,0.05,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.004574499193314903,Muito Baixo
25,60000,5.0,10000,7.14,0.17,4,0.1666666666666666,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.02541051762321852,Muito Baixo
22,61500,5.0,30000,6.62,0.49,3,0.4878048780487805,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0013689595767757813,Muito Baixo
32,138000,16.0,20000,7.88,0.14,7,0.144927536231884,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.024120021366216136,Muito Baixo
21,93600,5.0,25000,10.36,0.27,3,0.2670940170940171,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0.03511100355476122,Muito Baixo
26,83300,0.0,28000,15.62,0.29,2,0.3361344537815126,1,4,1,1,0,0,0,0,0,0,1,0,0,1,1,0.9901646245881434,Muito Alto
23,36000,0.0,4800,11.11,0.13,3,0.1333333333333333,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0.11235842315980618,Muito Baixo
25,40000,9.0,5600,14.61,0.14,4,0.14,1,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0.5879094228407657,Moderado
44,36000,6.0,1000,7.51,0.03,14,0.0277777777777777,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.08186428707601029,Muito Baixo
24,66500,7.0,1400,12.53,0.02,4,0.0210526315789473,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0.17884791710588585,Muito Baixo
27,44000,11.0,3000,18.39,0.07,7,0.0681818181818181,1,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0.42870711477982526,Moderado
24,54000,8.0,1200,13.11,0.02,3,0.0222222222222222,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0.002479824540186004,Muito Baixo
32,48000,4.0,8000,5.79,0.17,7,0.1666666666666666,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0005171384166126533,Muito Baixo
29,50000,6.0,3000,7.29,0.06,10,0.06,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.024288172575746683,Muito Baixo
48,41500,3.0,5000,7.29,0.12,14,0.1204819277108433,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.032026203950772006,Muito Baixo
22,22880,5.0,6000,13.57,0.26,4,0.2622377622377622,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0.1818264713342956,Muito Baixo
30,50000,11.0,1400,10.36,0.03,8,0.028,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0.040948073365198255,Muito Baixo
27,50000,4.0,7800,15.99,0.16,10,0.156,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0.00027836036192896473,Muito Baixo
30,142000,5.0,10000,11.12,0.07,8,0.0704225352112676,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0013325406205971434,Muito Baixo
35,82000,3.0,18800,7.51,0.23,10,0.2292682926829268,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.016891248164181496,Muito Baixo
25,115000,9.0,19000,13.49,0.17,3,0.1652173913043478,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0427957040873703,Muito Baixo
34,33666,4.0,8000,17.49,0.24,5,0.2376284678904532,1,4,1,0,0,0,1,1,0,0,0,0,0,1,1,0.9959669674803,Muito Alto
24,62000,2.0,8000,10.08,0.13,3,0.1290322580645161,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0.05498628281838237,Muito Baixo
41,125000,7.0,20000,13.11,0.16,13,0.16,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0.05533400642681276,Muito Baixo
23,95000,3.0,10000,6.17,0.11,3,0.1052631578947368,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0043581580870358985,Muito Baixo
25,26000,3.0,3825,11.71,0.15,2,0.1471153846153846,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0.09833831094885553,Muito Baixo
33,71000,11.0,6000,14.72,0.08,7,0.0845070422535211,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0.07483841231856288,Muito Baixo
41,75000,1.0,20000,11.14,0.27,11,0.2666666666666666,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0.040435604109262606,Muito Baixo
41,50000,0.0,7000,12.87,0.14,12,0.14,1,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0.02487421509026993,Muito Baixo
24,56000,8.0,5000,14.27,0.09,4,0.0892857142857142,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0.16531726954838433,Muito Baixo
25,81000,9.0,12000,15.31,0.15,2,0.1481481481481481,1,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0.00034037460346628834,Muito Baixo
22,51300,6.0,11200,15.31,0.22,3,0.2183235867446393,1,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0006357475405514151,Muito Baixo
23,40000,2.0,5000,13.48,0.13,3,0.125,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0.1008625142356174,Muito Baixo
22,21600,1.0,2000,16.89,0.09,2,0.0925925925925925,1,4,0,0,0,0,1,1,0,0,0,0,0,1,1,0.9993885576764445,Muito Alto
30,50000,0.0,10000,16.89,0.2,10,0.2,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0.14855847834886418,Muito Baixo
28,63000,3.0,11200,14.42,0.18,7,0.1777777777777777,1,4,1,1,0,0,0,1,0,0,0,0,0,1,1,0.9896547283997739,Muito Alto
54,39000,4.0,20000,10.71,0.51,19,0.5128205128205128,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0.4957955360601972,Moderado
24,190000,6.0,5000,5.42,0.03,2,0.0263157894736842,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.001505769657268148,Muito Baixo
24,92259,4.0,6000,7.49,0.07,4,0.0650343055962019,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.008447805507997251,Muito Baixo
24,72000,4.0,17000,7.49,0.24,4,0.2361111111111111,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0006462433429537782,Muito Baixo
36,38000,15.0,20000,12.41,0.53,16,0.5263157894736842,1,3,1,0,0,0,1,0,0,0,0,0,1,1,1,0.9903625512709967,Muito Alto
36,65000,3.0,6500,5.79,0.1,12,0.1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0077221203074331595,Muito Baixo
24,95000,5.0,14000,10.99,0.15,4,0.1473684210526315,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0010840521544401578,Muito Baixo
34,38400,4.0,6500,9.25,0.17,10,0.1692708333333333,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0.02987202183863659,Muito Baixo
23,16000,1.0,5600,12.84,0.35,4,0.35,1,3,0,1,0,0,0,0,0,0,1,0,0,1,1,0.9787031804182841,Muito Alto
24,120000,4.0,10000,13.61,0.08,2,0.0833333333333333,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0.09346544478843774,Muito Baixo
22,38000,2.0,8000,9.99,0.21,3,0.2105263157894736,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0.12514868935599754,Muito Baixo
25,30000,3.0,8500,13.98,0.28,4,0.2833333333333333,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0.30026533185632887,Baixo
23,33600,1.0,5500,10.99,0.16,3,0.1636904761904762,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0.11903877524668363,Muito Baixo
23,54000,0.0,3600,12.42,0.07,3,0.0666666666666666,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0.1654874292475997,Muito Baixo
25,51850,2.0,3600,13.99,0.06,2,0.0694310511089681,1,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0.32793726957825975,Baixo
28,65000,2.0,2500,5.99,0.04,7,0.0384615384615384,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.00024825271544203474,Muito Baixo
26,190300,5.0,15000,7.49,0.08,3,0.0788229111928534,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.019897524112495773,Muito Baixo
45,48500,7.0,18000,13.85,0.37,15,0.3711340206185567,1,3,1,0,0,0,1,0,0,0,1,0,0,1,1,0.9957673679547979,Muito Alto
30,110925,1.0,25000,15.33,0.19,9,0.225377507324769,1,4,0,1,0,0,0,0,0,0,1,0,0,1,1,0.9864479008398345,Muito Alto
35,34868,14.0,5000,6.0,0.14,6,0.1433979580130779,0,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0.07407975510025691,Muito Baixo
23,83000,5.0,20000,11.83,0.24,4,0.2409638554216867,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0.05318198174582112,Muito Baixo
